rsho	81.81	64.79
relb	92.22	88.6
rwr	87.85	86.24
hbot	79.31	54.07
htop	81.6	33.4
		
lank	60.32	171.37
lkne	65.78	131.97
lhip	76.5	98.2
rhip	89.94	98.2
rkne	93.45	135.39
rank	98.52	112.27
lwr	39.47	2.11
lelb	56.04	31.46
lsho	72.02	51.56
rsho	92.48	53.37
relb	101.25	42.72
rwr	111.97	25.23
hbot	76.69	45.93
htop	80.98	28.65
		
lank	98.32	142.09
lkne	75.17	108.82
lhip	81.78	70.54
rhip	67.85	74.89
rkne	78.48	99.47
rank	106.35	76.2
lwr	47.54	102.51
lelb	39.75	75.98
lsho	29.59	56.62
rsho	38.8	48.14
relb	71.16	54.45
rwr	76.12	84.9
hbot	27.94	55.32
htop	17.31	35.09
		
lank	32.75	142.05
lkne	45.84	109.78
lhip	58.93	85.92
rhip	53.96	86.31
rkne	71.69	109.39
rank	81.8	141.07
lwr	37.72	87.48
lelb	42.03	62.45
lsho	51.97	39.57
rsho	60.92	40.16
relb	67.55	61.86
rwr	80.97	84.55
hbot	61.58	35.07
htop	68.54	18.64
		
lank	25.24	127
lkne	62.9	109.92
lhip	90.12	107.37
rhip	100.81	111.2
rkne	82.74	143.31
rank	98.01	181.04
lwr	75.37	16.37
lelb	97.5	51.55
lsho	113.02	67.6
rsho	113.53	68.88
relb	96.74	50.78
rwr	74.6	17.39
hbot	100.81	64.04
htop	101.83	43.13
		
lank	157.33	153.72
lkne	116.35	148.37
lhip	87.14	136.19
rhip	87.37	123.72
rkne	117.93	102.63
rank	145.1	69.07
lwr	59.52	163.52
lelb	69.93	132.03
lsho	55.44	110.35
rsho	31.9	126.69
relb	41.41	157.58
rwr	53.86	177.18
hbot	38.01	121.64
htop	18.31	100.55
		
lank	47.54	125.62
lkne	47.54	90.92
lhip	84.7	90.69
rhip	86.9	98.5
rkne	79.81	127.23
rank	83.23	158.49
lwr	34.1	63.57
lelb	60.5	65.4
lsho	77.36	49.55
rsho	86.65	47.71
relb	74.67	53.45
rwr	55.61	55.52
hbot	77.36	42.42
htop	66.12	26.56
		
lank	134.49	79.82
lkne	97.86	87.88
lhip	79.27	90.68
rhip	85.47	70.44
rkne	98.99	48.88
rank	118.99	22.55
lwr	57.58	118.16
lelb	42.93	88.54
lsho	38.43	63.53
rsho	59.83	33.91
relb	74.2	42.46
rwr	104.06	27.65
hbot	54.48	48.55
htop	48.28	23.05
		
lank	20.34	72.86
lkne	68.55	70.99
lhip	112.06	72.63
rhip	138.23	75.08
rkne	135.87	73.33
rank	128.82	77.42
lwr	63.85	67.95
lelb	69.43	43.87
lsho	81.49	29.14
rsho	125.58	39.31
relb	153.22	61.05
rwr	135.87	64.91
hbot	100.89	38.02
htop	98.24	11.25
		
lank	64.66	132.07
lkne	71.12	92.76
lhip	112.66	90.54
rhip	141.3	89.69
rkne	174.71	90.88
rank	187.62	128.82
lwr	78.7	82
lelb	96.1	60.81
lsho	109.86	35.35
rsho	130.91	55.34
relb	149.16	71.75
rwr	169.09	84.73
hbot	113.51	43.89
htop	120.53	18.09
		
lank	23.55	145.38
lkne	58.23	130.07
lhip	52.62	95.36
rhip	60.74	91.28
rkne	85.38	115.78
rank	80.95	147.83
lwr	75.79	35.94
lelb	58.38	52.89
lsho	35.21	52.48
rsho	48.64	47.17
relb	71.07	52.28
rwr	55.72	34.92
hbot	44.36	45.95
htop	40.23	29
		
lank	57.51	185.75
lkne	68.44	144.18
lhip	54.2	106.09
rhip	76.07	105.6
rkne	94.88	133.73
rank	66.15	160.86
lwr	15.56	93.4
lelb	40.98	78.96
lsho	59.03	60.29
rsho	95.65	64.52
relb	103.02	88.17
rwr	113.7	114.31
hbot	79.88	58.05
htop	85.48	36.64
		
lank	14.45	123.07
lkne	28.45	92.77
lhip	33.47	67.7
rhip	47.2	69.79
rkne	57.51	98.63
rank	68.6	121.19
lwr	28.71	58.72
lelb	41.13	37.82
lsho	62.53	28.84
rsho	82.87	42
relb	95.28	66.24
rwr	114.57	80.45
hbot	78.38	36.57
htop	94.22	23.61
		
lank	20.82	161.41
lkne	30.14	116.9
lhip	29.21	84.74
rhip	50.92	88.58
rkne	41.06	125.42
rank	24.15	123.29
lwr	11.63	78.35
lelb	11.63	65.15
lsho	24.68	42.15
rsho	59.84	39.81
relb	71.96	63.45
rwr	85.54	71.11
hbot	43.33	35.97
htop	44.12	8.92
		
lank	82.76	156.1
lkne	77.55	126.23
lhip	87.53	87.8
rhip	94.34	88.04
rkne	86.4	127.94
rank	96.61	158.3
lwr	23.32	58.91
lelb	41.24	38.59
lsho	67.56	40.55
rsho	88.89	47.41
relb	87.3	69.93
rwr	72.55	79.48
hbot	64.39	43.25
htop	66.88	24.15
		
lank	27.35	183.37
lkne	47.38	153.49
lhip	60.26	122.2
rhip	81.93	128.12
rkne	85	156.03
rank	86.63	196.34
lwr	59.44	37.62
lelb	72.94	70.89
lsho	94.19	81.04
rsho	112.39	104.44
relb	102.98	123.61
rwr	111.16	132.63
hbot	106.46	87.8
htop	120.56	66.38
		
lank	59.23	164.92
lkne	74.07	115.66
lhip	127.77	128.82
rhip	108.22	129.73
rkne	93.15	175.63
rank	109.64	217.85
lwr	63.24	66.4
lelb	81.14	82.62
lsho	94.09	94.55
rsho	105.63	85.68
relb	95.27	69.16
rwr	84.91	44.38
hbot	93.86	85.07
htop	90.09	66.1
		
lank	35.17	165.02
lkne	59.71	123.05
lhip	75.26	94.37
rhip	104.85	93.69
rkne	123.47	121.44
rank	154.59	162.5
lwr	24.87	73.73
lelb	41.3	49.65
lsho	65.4	48.96
rsho	107.26	50.33
relb	133.33	65.93
rwr	124.57	84.28
hbot	81.18	45.06
htop	84.69	20.97
		
lank	83.46	173.37
lkne	84.65	147.19
lhip	88.02	107.09
rhip	108.07	110.21
rkne	115.61	142.41
rank	104.1	164.64
lwr	72.34	19.21
lelb	63.81	48.29
lsho	89.81	55.77
rsho	122.36	70.73
relb	137.04	87.56
rwr	145.58	99.61
hbot	99.73	56.81
htop	108.27	38.53
		
lank	35.91	191
lkne	31.7	151.49
lhip	28.73	106.94
rhip	45.58	106.69
rkne	45.08	145.7
rank	46.82	192.01
lwr	0.72	88.32
lelb	15.84	84.29
lsho	25.75	61.89
rsho	57.97	62.65
relb	56.73	88.57
rwr	59.95	111.22
hbot	42.85	55.1
htop	42.36	31.19
		
lank	110.92	268.57
lkne	109.28	227.02
lhip	109.69	184.33
rhip	124.49	182.44
rkne	123.26	226.26
rank	122.84	263.66
lwr	99.01	200.57
lelb	96.95	170.35
lsho	101.06	138.61
rsho	132.3	138.99
relb	139.28	170.73
rwr	136.82	191.88
hbot	117.09	132.57
htop	115.45	107.64
		
lank	96.29	171.62
lkne	105.28	125.86
lhip	111.77	86.06
rhip	124.26	84.87
rkne	110.78	112.51
rank	132.75	149.69
lwr	68.82	88.92
lelb	81.31	68.9
lsho	93.29	44.83
rsho	103.78	45.07
relb	86.8	67.71
rwr	71.82	87.49
hbot	87.8	40.78
htop	78.31	20.28
		
lank	26.74	193.14
lkne	30.59	143.25
lhip	42.16	107.48
rhip	27.67	110.54
rkne	39.47	147.48
rank	42.16	177.61
lwr	23.23	45.11
lelb	1.74	49.35
lsho	24.17	60.17
rsho	47.65	67.47
relb	68.67	81.12
rwr	47.53	86.3
hbot	35.62	59.23
htop	37.83	33.58
		
lank	59.14	133.36
lkne	48.91	117.68
lhip	45.32	85.53
rhip	59.32	79.94
rkne	55.37	96.4
rank	63.27	136.47
lwr	39.04	46.86
lelb	22.89	58.51
lsho	35.27	36.3
rsho	63.63	36.61
relb	81.75	31.33
rwr	90.36	52.45
hbot	49.45	29.62
htop	48.55	13.01
		
lank	37.35	148.89
lkne	62.09	126.15
lhip	67.67	91.21
rhip	43.74	91.77
rkne	58.83	104.74
rank	60.87	141.94
lwr	23.35	97.78
lelb	34.09	75.24
lsho	37.22	45.74
rsho	75.01	45.18
relb	84.25	68.85
rwr	62.5	70.16
hbot	57.74	37.28
htop	54.48	14.74
		
lank	79.42	160.51
lkne	64.83	128.9
lhip	71.4	97.49
rhip	85.02	96.86
rkne	73.59	125.57
rank	94.75	148.45
lwr	52.18	88.96
lelb	69.94	77.93
lsho	65.56	52.97
rsho	87.69	49.44
relb	90.13	68.16
rwr	56.31	55.26
hbot	72.86	44.65
htop	74.56	26.14
		
lank	154.71	167.4
lkne	161.73	132.79
lhip	165.67	97.7
rhip	181.9	96.48
rkne	184.97	136.21
rank	186.73	164.96
lwr	132.78	98.92
lelb	145.06	76.26
lsho	154.71	52.13
rsho	180.15	51.16
relb	183.22	69.68
rwr	187.6	81.62
hbot	169.18	44.82
htop	170.06	23.13
		
lank	28.16	175.38
lkne	35.18	129.56
lhip	37.19	87.73
rhip	62.26	90.49
rkne	78.05	129.56
rank	85.57	162.86
lwr	23.65	74.71
lelb	24.15	50.17
lsho	40.95	36.9
rsho	77.8	54.43
relb	74.04	86.73
rwr	55.24	119.04
hbot	65.27	45.16
htop	74.29	23.88
		
lank	67.2	153.35
lkne	59.56	122.94
lhip	60.27	96.53
rhip	79.98	95.2
rkne	79.98	138.92
rank	82.82	170.22
lwr	26.37	80.78
lelb	40.57	63.91
lsho	49.98	48.37
rsho	86.01	51.48
relb	92.22	79.89
rwr	72.88	81.66
hbot	66.49	40.83
htop	67.91	13.53
		
lank	61.96	215.64
lkne	66.07	157.3
lhip	67.37	116.22
rhip	98.27	121.57
rkne	94.6	172.78
rank	89.41	207.6
lwr	25.44	152.83
lelb	34.74	114.13
lsho	63.91	80.2
rsho	117.5	74.54
relb	130.9	109.37
rwr	123.12	121.87
hbot	85.52	75.73
htop	89.84	45.07
		
lank	56.49	195.2
lkne	100.81	171.67
lhip	99.73	123.09
rhip	87.69	127.64
rkne	113.07	161.04
rank	135.02	195.71
lwr	76.72	70.2
lelb	69.62	84.63
lsho	89.62	76.78
rsho	122.75	89.18
relb	113.5	89.69
rwr	95.22	70.46
hbot	110.92	74.5
htop	118.45	61.09
		
lank	44.02	140.26
lkne	44.56	105.36
lhip	52.79	71.61
rhip	56.72	71.77
rkne	47.06	102.43
rank	71.03	125.09
lwr	23.99	68.68
lelb	49.75	47.32
lsho	59.23	26.93
rsho	62.8	25.79
relb	49.57	49.11
rwr	26.14	68.19
hbot	57.79	21.55
htop	54.93	6.88
		
lank	37.96	162.12
lkne	59.86	132.03
lhip	43.07	100.53
rhip	62.42	96.77
rkne	78.66	124.51
rank	64.06	163.53
lwr	89.98	103.58
lelb	62.42	85.95
lsho	47.81	56.57
rsho	70.81	50.93
relb	85.42	58.68
rwr	107.87	65.27
hbot	61.5	49.04
htop	57.85	24.36
		
lank	37.29	144.02
lkne	36.72	112.42
lhip	36.35	80.81
rhip	49.68	75.1
rkne	56.44	96.88
rank	54.94	109.56
lwr	31.28	30.28
lelb	11.18	29.03
lsho	36.72	26.35
rsho	61.14	37.07
relb	72.97	44.39
rwr	86.49	62.06
hbot	47.05	26.89
htop	47.62	9.92
		
lank	39.98	190.34
lkne	58.99	147.37
lhip	65.93	104.88
rhip	61.73	104.65
rkne	69.77	146.18
rank	72.33	188.67
lwr	53.14	117.06
lelb	40.71	85.07
lsho	47.11	59.29
rsho	73.25	62.16
relb	73.8	86.98
rwr	91.16	111.57
hbot	63.56	52.61
htop	64.11	19.43
		
lank	122.25	182.72
lkne	104.03	138.4
lhip	120.29	104.65
rhip	124.5	103.52
rkne	109.07	135.02
rank	134.31	161.12
lwr	46.26	72.02
lelb	75.14	79
lsho	95.33	67.3
rsho	109.63	60.09
relb	111.04	88.22
rwr	82.15	90.92
hbot	101.22	55.14
htop	94.21	36.69
		
lank	298.47	231.2
lkne	291.05	194.46
lhip	297.54	161.59
rhip	313.31	160.63
rkne	320.72	187.69
rank	316.09	216.7
lwr	274.37	162.56
lelb	275.29	137.91
lsho	290.13	114.71
rsho	319.8	115.68
relb	333.7	146.13
rwr	329.99	153.86
hbot	304.96	112.29
htop	305.89	93.44
		
lank	16.89	138.66
lkne	37.25	107.33
lhip	40.62	74.1
rhip	38.28	73.93
rkne	65.24	91.41
rank	72.63	128.27
lwr	41.78	40.35
lelb	21.43	42.77
lsho	36.86	25.46
rsho	61.74	32.73
relb	67.84	44.85
rwr	51.37	37.41
hbot	54.1	22.18
htop	57.34	6.95
		
lank	86.36	160.16
lkne	81.13	117.61
lhip	83.98	78.42
rhip	98.5	76.93
rkne	90.41	115.37
rank	112.06	149.71
lwr	49.97	68.9
lelb	74.71	57.7
lsho	80.18	35.12
rsho	114.67	31.01
relb	119.19	58.26
rwr	120.62	83.46
hbot	88.5	25.23
htop	82.32	7.87
		
lank	35.18	167.47
lkne	51.52	129.56
lhip	52.56	83.37
rhip	67.66	84.29
rkne	67.87	133.61
rank	61.45	167.1
lwr	43.24	103.43
lelb	37.66	73.25
lsho	45.52	40.68
rsho	69.11	38.84
relb	75.73	70.12
rwr	84.21	93.86
hbot	59.8	34.24
htop	55.66	9.95
		
lank	71.2	141.5
lkne	68.04	120
lhip	66.89	96.04
rhip	81.54	98.5
rkne	76.94	121.23
rank	75.79	140.48
lwr	77.23	28.68
lelb	48.8	43.83
lsho	72.92	48.54
rsho	95.61	54.68
relb	99.63	76.59
rwr	101.64	97.68
hbot	79.81	44.65
htop	80.68	27.45
		
lank	135.36	296.92
lkne	148.76	246.78
lhip	158.98	189.8
rhip	184.51	199.48
rkne	181.96	238.8
rank	148.76	224.55
lwr	211.32	259.88
lelb	194.09	208.03
lsho	174.3	160.74
rsho	220.26	167.57
relb	218.98	217.72
rwr	225.37	255.32
hbot	202.39	163.59
htop	208.13	125.41
		
lank	14.81	138.39
lkne	45.5	116.78
lhip	57.58	86.83
rhip	53.55	87.23
rkne	73.85	113.21
rank	74.52	147.32
lwr	29.23	83.86
lelb	48.02	61.85
lsho	63.11	42.21
rsho	58.92	41.02
relb	68.82	72.36
rwr	85.09	90.8
hbot	62.95	37.45
htop	71	12.86
		
lank	121	126.89
lkne	113.76	151.54
lhip	89.08	111.25
rhip	104.47	100.58
rkne	111.26	134.71
rank	148.17	168.12
lwr	39.27	118.83
lelb	46.29	91.58
lsho	61.46	70.25
rsho	100.4	57.69
relb	118.74	80.44
rwr	122.13	94.19
hbot	74.59	62.43
htop	73.01	35.18
		
lank	115.05	206.83
lkne	133.71	176.96
lhip	139.12	150.32
rhip	154.34	150.32
rkne	160.73	183.02
rank	159.75	206.83
lwr	121.43	150.72
lelb	124.38	125.29
lsho	133.22	103.9
rsho	160.73	103.9
relb	169.57	120.45
rwr	164.17	138.21
hbot	147.47	98.25
htop	148.45	82.1
		
lank	86.87	169.88
lkne	94.53	129.19
lhip	100.39	94.63
rhip	116.16	94.87
rkne	115.71	131.89
rank	108.05	165.47
lwr	90.48	95.12
lelb	94.53	72.57
lsho	97.24	48.55
rsho	127.88	50.02
relb	140.49	70.36
rwr	124.27	85.56
hbot	113.46	43.15
htop	115.71	23.54
		
lank	32.98	155.02
lkne	63.34	131.46
lhip	61.6	94.31
rhip	59.28	94.08
rkne	74.55	130.33
rank	73.39	167.71
lwr	60.82	106.32
lelb	55.6	76.19
lsho	65.27	48.55
rsho	71.07	50.59
relb	70.49	78.45
rwr	76.29	94.54
hbot	72.04	40.16
htop	77.64	17.96
		
lank	56.57	146.55
lkne	47.44	101.41
lhip	46.78	66.83
rhip	61.54	66.43
rkne	65.85	80.5
rank	64.36	116.07
lwr	82.94	49.04
lelb	55.41	48.46
lsho	58.72	20.51
rsho	81.94	27.35
relb	88.24	49.24
rwr	66.85	51.97
hbot	74.15	23.05
htop	78.13	5.27
		
lank	132.55	267.2
lkne	118.63	218.45
lhip	119.66	185
rhip	137.71	185
rkne	138.74	218.45
rank	140.8	247.6
lwr	117.09	166.84
lelb	94.91	158.72
lsho	116.57	139.12
rsho	140.29	140.08
relb	157.82	157.28
rwr	146.48	163.02
hbot	123.79	132.91
htop	126.37	112.84
		
lank	97.95	220.18
lkne	93.36	178.88
lhip	87.75	146.29
rhip	105.85	143.26
rkne	110.94	180.77
rank	100.49	201.61
lwr	75.52	141.36
lelb	68.89	118.25
lsho	81.64	97.41
rsho	113.49	100.44
relb	118.84	121.28
rwr	121.14	148.18
hbot	97.69	93.24
htop	99.47	66.33
		
lank	51.57	20.78
lkne	75.39	59.05
lhip	108.17	46.52
rhip	117.14	54.65
rkne	132.51	93.93
rank	133.02	126.95
lwr	118.42	79.2
lelb	122.26	41.95
lsho	144.55	22.48
rsho	157.86	32.47
relb	143.78	52.11
rwr	144.8	70.56
hbot	157.35	22.81
htop	167.85	10.96
		
lank	38.77	139.82
lkne	62.66	111.06
lhip	56.14	88.01
rhip	55.47	87.42
rkne	59.65	114.61
rank	58.65	141.6
lwr	46.79	89.19
lelb	51.8	65.55
lsho	58.48	41.12
rsho	56.64	41.71
relb	58.98	68.11
rwr	70.17	92.94
hbot	61.32	36.79
htop	66.33	15.31
